project_id,town,selection_class,hes_designation_reference,feature_id,listed_building_title,statutory_title,category,designation_type,statutory_status,longitude,latitude,location_precision,documented_date,date_basis,date_confidence,source_url,source_accessed_at,source_attribution
kincardine-on-forth-scotland,Kincardine-on-Forth,inside_locality,LB16591,curated:hes-lb16591,"22, 24 and 26 High Street",Officially designated historic asset. Refresh the linked HES record for current designation details and supplementary description.,Category B,Listed Building,Listed Building,-3.7179056338593615,56.06852655130633,high,Early 19th century,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB16591,2026-07-30T09:49:59.991Z,Historic Environment Scotland
kincardine-on-forth-scotland,Kincardine-on-Forth,inside_locality,LB16592,curated:hes-lb16592,"28 High Street, in wynd",Officially designated historic asset. Refresh the linked HES record for current designation details and supplementary description.,Category C,Listed Building,Listed Building,-3.7176824669633723,56.06856560240052,high,18th century,documented_date_range,high,https://portal.historicenvironment.scot/designation/LB16592,2026-07-30T09:49:59.991Z,Historic Environment Scotland
kincardine-on-forth-scotland,Kincardine-on-Forth,inside_locality,LB16593,curated:hes-lb16593,30 High Street,Officially designated historic asset. Refresh the linked HES record for current designation details and supplementary description.,Category B,Listed Building,Listed Building,-3.7177651375065937,56.068618368174675,high,Probably early 18th century,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB16593,2026-07-30T09:49:59.991Z,Historic Environment Scotland
kincardine-on-forth-scotland,Kincardine-on-Forth,inside_locality,LB16594,curated:hes-lb16594,"36 Rosevale, 38–44 Kilbagie Street",Officially designated historic asset. Refresh the linked HES record for current designation details and supplementary description.,Category B,Listed Building,Listed Building,-3.720658394542903,56.07009670905123,high,Circa 1800,estimated_from_authoritative_source,high,https://portal.historicenvironment.scot/designation/LB16594,2026-07-30T09:49:59.991Z,Historic Environment Scotland
kincardine-on-forth-scotland,Kincardine-on-Forth,inside_locality,LB16595,curated:hes-lb16595,"Primrose Villa, 60 Kilbagie Street",Officially designated historic asset. Refresh the linked HES record for current designation details and supplementary description.,Category B,Listed Building,Listed Building,-3.720780343286215,56.07067011895596,high,Circa 1800,estimated_from_authoritative_source,high,https://portal.historicenvironment.scot/designation/LB16595,2026-07-30T09:49:59.991Z,Historic Environment Scotland
kincardine-on-forth-scotland,Kincardine-on-Forth,inside_locality,LB16596,curated:hes-lb16596,52 Keith Street,Officially designated historic asset. Refresh the linked HES record for current designation details and supplementary description.,Category B,Listed Building,Listed Building,-3.7213314722828934,56.066816380145745,high,18th century,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB16596,2026-07-30T09:49:59.991Z,Historic Environment Scotland
kincardine-on-forth-scotland,Kincardine-on-Forth,inside_locality,LB16597,curated:hes-lb16597,54 Keith Street,Officially designated historic asset. Refresh the linked HES record for current designation details and supplementary description.,Category B,Listed Building,Listed Building,-3.721473555112446,56.06676048136872,high,Late 18th century,estimated_from_authoritative_source,high,https://portal.historicenvironment.scot/designation/LB16597,2026-07-30T09:49:59.991Z,Historic Environment Scotland
kincardine-on-forth-scotland,Kincardine-on-Forth,inside_locality,LB16598,curated:hes-lb16598,"Ye Olde House, 25 and 26 Forth Street",Officially designated historic asset. Refresh the linked HES record for current designation details and supplementary description.,Category B,Listed Building,Listed Building,-3.721713161932266,56.066730180017444,high,Early 19th century,estimated_from_authoritative_source,high,https://portal.historicenvironment.scot/designation/LB16598,2026-07-30T09:49:59.991Z,Historic Environment Scotland
kincardine-on-forth-scotland,Kincardine-on-Forth,inside_locality,LB16599,curated:hes-lb16599,"Lucker, 23 Forth Street",Officially designated historic asset. Refresh the linked HES record for current designation details and supplementary description.,Category C,Listed Building,Listed Building,-3.722269007148628,56.0669470756701,high,18th century,documented_date_range,high,https://portal.historicenvironment.scot/designation/LB16599,2026-07-30T09:49:59.991Z,Historic Environment Scotland
kincardine-on-forth-scotland,Kincardine-on-Forth,inside_locality,LB16600,curated:hes-lb16600,"Shore House, 21 Forth Street",Officially designated historic asset. Refresh the linked HES record for current designation details and supplementary description.,Category B,Listed Building,Listed Building,-3.7224500072323443,56.0670433963949,high,Later 18th to early 19th century,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB16600,2026-07-30T09:49:59.991Z,Historic Environment Scotland
kincardine-on-forth-scotland,Kincardine-on-Forth,inside_locality,LB16601,curated:hes-lb16601,"Kincardine Church of Scotland, Chapel Street",A plain rubble former United Presbyterian church with a later five-stage bell tower.,Category B,Listed Building,Listed Building,-3.7181036943050656,56.06756228123079,high,Built in 1819; internally altered in 1926,documented_construction,high,https://portal.historicenvironment.scot/designation/LB16601,2026-07-30T09:49:59.991Z,Historic Environment Scotland
kincardine-on-forth-scotland,Kincardine-on-Forth,inside_locality,LB16602,curated:hes-lb16602,16 Regent Street,Officially designated historic asset. Refresh the linked HES record for current designation details and supplementary description.,Category B,Listed Building,Listed Building,-3.7161247191895694,56.067131529116175,high,Early 19th century,estimated_from_authoritative_source,high,https://portal.historicenvironment.scot/designation/LB16602,2026-07-30T09:49:59.991Z,Historic Environment Scotland
